"","ResponseId","Progress","Duration (in seconds)","participation","gender","age","education","occupation","city_size","license","duration_license","car_ownership","car_type","km_per year","frequency","companionship","preferences_mobility_3","preferences_mobility_1","preferences_mobility_5","preferences_mobility_6","preferences_mobility_7","preferences_mobility_4","preferences_mobility_2","preferences_mobility_8","preferences_mobility_8_TEXT","prior_knowledge","experience","evaluation_1","evaluation_2","evaluation_3","evaluation_4","evaluation_why_1","evaluation_why_2","evaluation_why_3","evaluation_why_4","evaluation_why_5","evaluation_why_6_n","evaluation_why_n_1","evaluation_why_n_2","evaluation_why_n_3","evaluation_why_n_4","evaluation_why_n_5","car_choice","concern_dest","impact_dest","prob_dest","concern_charging","impact_charging","prob_charging_n","concern_time","impact_time","prob_time","concern_accident","impact_accident","prob_accident","concern_price","impact_price","prob_price","concern_support","impact_support","prob_support","worry_ev_1","worry_ev_2","worry_ev_3","worry_ev_4","worry_ev_5","worry_ev_6","worry_ev_6_TEXT","control_question","n_control_reading","control_neutral","driving_climate_1","driving_climate_2_n","driving_climate_3","driving_climate_4_n","ev_attitude_1","ev_attitude_2","ev_attitude_3","personality_1_n","personality_2","personality_3_n","personality_4","tech_interaction_1","tech_interaction_2","tech_interaction_3_n","tech_interaction_4","tech_interaction_5","tech_interaction_6_n","tech_interaction_7","tech_interaction_8_n","tech_interaction_9","2concern_dest","2impact_dest","2prob_dest","2concern_charging","2impact_charging","2prob_charging","2concern_time","2impact_time","2prob_time","2concern_accident","2impact_accident","2prob_accident","2concern_price","2impact_price","2prob_price","2concern_support","2impact_support","2prob_support","2worry_ev_1","2worry_ev_2","2worry_ev_3","2worry_ev_4","2worry_ev_5","2worry_ev_6","2worry_ev_6_TEXT","careless_speed","speeder_flag","careless_longstr","careless_avgstr","careless_irv","careless_psychsyn_pairs","careless_psychsyn","careless_psychant_pairs","careless_psychant","careless_mahadD","careless_mahadflag","Evaluation","Evaluation_Why","Evaluation_Why_n","Dest","Charging","Time","Accident","Price","Support","Driving_Climate","EV_Attitude","Personality_neuro","Tech_Interaction","Dest_2","Charging_2","Time_2","Accident_2","Price_2","Support_2","framing"
"73","R_262ryP9IG96n2ay",100,704,1,"männlich",61,"(Fach-)Hochschulabschluss","Voll berufstätig","20.000 - 100.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",1,2,"mehr als 20.001 km","Täglich",1,1,6,3,2,8,5,4,7,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.","Ich habe keine Erfahrung mit E-Autos.",4,3,3,1,1,1,6,5,5,3,5,6,4,6,6,4,2,5,2,5,6,5,5,5,5,4,6,NA,6,5,5,5,5,5,1,2,3,5,4,6,NA,NA,NA,1,6,2,5,1,2,2,1,1,5,3,2,5,5,6,5,5,3,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704,FALSE,4,1.24561403508772,1.69841555121689,29,0.68483488857965,13,-0.431729849384534,0,FALSE,4.25,3.66666666666667,5.4,3,5.33333333333333,5,4,5.33333333333333,5,5.5,1.66666666666667,3,4.44444444444444,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"78","R_294hXFttN0eWFnk",100,1516,1,"männlich",23,"(Fach-)Abitur","Voll berufstätig","< 5.000 Einwohner:innen","PKW-Führerschein","Zwischen 5-10 Jahren",3,NA,"5.001 km bis 10.000 km","Mehrmals in der Woche",2,4,5,2,1,6,3,7,8,NA,"Ich habe schon einmal von E-Autos gehört, kann aber nichts darüber sagen.","Ich habe keine Erfahrung mit E-Autos.",4,5,2,2,5,5,2,3,4,2,3,3,2,5,4,2,3,3,3,4,3,2,2,2,4,2,6,3,4,3,2,4,3,3,1,4,2,5,3,6,NA,NA,NA,1,6,1,6,1,3,2,3,3,5,3,3,3,4,3,3,4,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1516,FALSE,3,1.22413793103448,1.25795859165112,30,0.784904973454641,13,-0.819283715480549,0,FALSE,4.75,4,3.4,3,3,2.66666666666667,3.66666666666667,3,3.33333333333333,6,2.66666666666667,3.5,3.33333333333333,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"79","R_2aG1av5WsEMSYg3",100,647,1,"männlich",56,"(Fach-)Hochschulabschluss","Voll berufstätig","5.000 - 20.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",1,12,"bis 5.000 km","Mehrmals in der Woche",2,4,3,8,2,1,5,6,7,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","In der Vergangenheit habe ich E-Autos für längere Zeit genutzt.",4,3,3,1,3,4,3,3,3,3,1,3,3,4,4,5,2,2,3,2,2,4,1,1,2,2,3,2,4,3,5,4,3,5,1,2,3,5,4,6,"Recycling und ÖKobilanz der Herstellung",NA,NA,1,6,3,3,4,1,1,1,1,4,4,3,3,3,3,3,3,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647,FALSE,6,1.36538461538462,1.15591028259619,30,0.41531426492032,13,0.0920574617898323,0,FALSE,4.25,3.33333333333333,3,2.33333333333333,2.66666666666667,1.33333333333333,2.33333333333333,4,4,4,1,3,3.11111111111111,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"97","R_2R8qXVEr1Gr0pWU",100,1818,1,"männlich",54,"(Fach-)Abitur","Teilweise berufstätig","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",1,2,"bis 5.000 km","Noch seltener / nie",NA,3,4,1,7,2,6,5,8,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.","Ich habe keine Erfahrung mit E-Autos.",4,3,2,1,4,NA,4,4,4,5,4,4,1,5,NA,3,4,2,3,4,2,4,4,3,4,4,5,4,1,1,2,2,2,2,4,1,2,5,3,6,NA,NA,NA,1,6,1,5,2,3,3,6,3,3,3,4,3,2,4,2,2,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1818,FALSE,3,1.20338983050847,1.3017237650602,30,0.602141680742293,12,-0.599375974870164,0,FALSE,4.5,3.66666666666667,3.6,3,3.33333333333333,3.66666666666667,4.33333333333333,1.33333333333333,2,5.5,4,4,2.88888888888889,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"100","R_2SdxTMXck8Xt5wj",100,1203,1,"männlich",50,"Realschulabschluss (Mittlere Reife)","Voll berufstätig","5.000 - 20.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",1,1,"15.001 km bis 20.000 km","Täglich",1,5,6,2,1,3,8,4,7,NA,"Ich habe keine Kenntnisse über Elektrofahrzeuge.","Ich habe keine Erfahrung mit E-Autos.",3,3,4,2,3,2,2,4,3,5,5,5,4,4,5,3,4,3,4,4,3,5,4,2,4,2,3,2,5,4,6,5,5,6,1,3,2,4,5,6,NA,NA,NA,1,5,3,3,4,4,3,2,3,3,2,5,2,2,4,2,2,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203,FALSE,3,1.24561403508772,1.14451873321403,30,0.65499054207933,13,-0.61149145058174,0,FALSE,3.5,2.66666666666667,4.6,3.66666666666667,4,3.33333333333333,2.33333333333333,5,5.33333333333333,3.75,3,5,2.66666666666667,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"103","R_2TY1FvZNnFCpxCm",100,1412,1,"weiblich",48,"Realschulabschluss (Mittlere Reife)","Voll berufstätig","> 500.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",1,2,"15.001 km bis 20.000 km","Täglich",3,5,7,6,2,3,1,4,8,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich habe keine Erfahrung mit E-Autos.",4,3,3,3,4,3,2,2,3,2,3,4,2,3,4,4,2,2,1,2,4,3,3,2,6,3,5,3,3,3,3,1,3,1,6,5,3,2,4,1,"Umweltverschmutzung bei Batteieprodoktion und Entsorgung",NA,NA,1,6,1,2,2,2,2,1,2,2,2,2,5,5,2,5,5,2,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1412,FALSE,4,1.29090909090909,1.30258035587369,30,0.640190425794161,13,-0.363300946378827,0,FALSE,3.75,3.16666666666667,3.2,1.66666666666667,3,3.66666666666667,3.66666666666667,3,1.66666666666667,4.75,1.66666666666667,3.5,4.77777777777778,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"106","R_2uGtbNju304wGMV",100,10817,1,"männlich",26,"(Fach-)Hochschulabschluss","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 5-10 Jahren",2,NA,"bis 5.000 km","Mehrmals im Jahr",2,2,1,5,4,3,8,6,7,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",6,6,1,1,6,6,6,4,5,1,1,1,1,2,1,3,1,4,2,3,3,3,3,3,3,1,5,2,3,3,4,3,2,4,3,4,2,5,1,6,NA,NA,NA,1,5,1,4,3,1,1,1,4,2,4,4,4,4,5,5,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10817,FALSE,6,1.47916666666667,1.59489051386699,30,0.915638579898798,13,-0.853859648022287,0,FALSE,6,5.5,1.2,2.33333333333333,3,3,2.66666666666667,3.33333333333333,3,4.75,1,3.5,3.66666666666667,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"115","R_2Y3xrO9E8tQ5H0U",100,572,1,"männlich",21,"(Fach-)Abitur","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 1-5 Jahren",2,NA,"bis 5.000 km","Mehrmals im Monat",2,2,6,4,3,1,7,5,8,NA,"Ich habe schon einmal von E-Autos gehört, kann aber nichts darüber sagen.","Ich habe keine Erfahrung mit E-Autos.",4,3,2,2,5,4,3,1,3,3,5,4,2,2,5,3,4,5,3,5,5,5,5,4,5,3,6,3,5,6,4,4,6,5,1,2,3,5,4,6,NA,NA,NA,1,6,1,5,1,2,2,2,2,5,3,3,2,3,4,3,3,6,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,FALSE,4,1.20338983050847,1.44935466012209,30,0.738966145593287,13,-0.800304573370384,0,FALSE,4.25,3.33333333333333,3.6,4,5,4.66666666666667,4,5,5,5.75,2,3.5,2.55555555555556,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"119","R_2z86oq4nEB1uKUp",100,836,1,"männlich",21,"(Fach-)Abitur","Student:in","5.000 - 20.000 Einwohner:innen","PKW-Führerschein","Zwischen 1-5 Jahren",1,2,"5.001 km bis 10.000 km","Täglich",1,4,1,6,5,7,2,3,8,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",6,6,1,1,6,6,3,4,5,1,1,1,1,4,2,2,4,3,2,4,3,3,3,2,4,3,3,2,4,4,4,4,4,4,4,2,1,5,3,6,NA,NA,NA,1,6,2,5,1,1,1,1,2,6,4,5,4,4,3,5,4,3,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,FALSE,5,1.31481481481481,1.59500004928925,30,0.905286448119934,13,-0.910938042719197,0,FALSE,6,5,1.8,3,3.33333333333333,3,2.66666666666667,4,4,5.5,1,4,4.22222222222222,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"120","R_2zI6cBkEED6mLAV",100,605,1,"männlich",26,"(Fach-)Hochschulabschluss","Teilweise berufstätig","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 5-10 Jahren",2,NA,"bis 5.000 km","Mehrmals im Monat",1,5,3,2,6,1,4,7,8,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",4,4,3,3,4,3,6,4,2,2,4,4,3,1,3,3,2,4,2,2,4,4,3,3,4,3,6,3,4,2,4,5,4,5,5,2,3,4,6,1,"Lithium Abbau in Südamerika",NA,NA,1,5,3,4,3,2,3,1,2,4,3,1,4,5,1,4,4,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,FALSE,2,1.12698412698413,1.22972729104563,30,0.336874822738249,13,0.0422577127364258,0,FALSE,4,4,3,2.66666666666667,3.33333333333333,3.33333333333333,4,3.33333333333333,4.66666666666667,4.25,2,2.5,4.11111111111111,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"122","R_2ZPmumZCLemUeH2",100,1468,1,"weiblich",64,"(Fach-)Hochschulabschluss","Voll berufstätig","20.000 - 100.000 Einwohner:innen","PKW-Führerschein & Motorrad-Führerschein","Seit mehr als 10 Jahren",1,1,"mehr als 20.001 km","Täglich",1,3,5,6,4,7,1,2,8,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",3,3,1,1,2,4,5,4,3,3,5,5,2,4,6,2,1,4,2,1,1,3,3,3,6,1,3,2,3,4,3,3,6,3,4,1,5,6,3,2,"Batteriehalbarkeit",NA,NA,1,3,5,2,5,1,6,2,3,2,5,2,4,3,3,3,4,6,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1468,FALSE,3,1.18333333333333,1.45896587060845,30,0.515935831649213,13,-0.0184052543458078,0,FALSE,4.5,3.66666666666667,4.4,2.33333333333333,1.66666666666667,4,2,3.33333333333333,4,2.25,3,2,3.22222222222222,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"123","R_2ZUGd6CGNdx04va",100,587,1,"weiblich",36,"(Fach-)Hochschulabschluss","Voll berufstätig","20.000 - 100.000 Einwohner:innen","PKW-Führerschein & Kraftfahrzeug-Führerschein","Zwischen 5-10 Jahren",1,1,"10.001 km bis 15.000 km","Mehrmals im Monat",2,6,3,1,2,7,5,4,8,NA,"Ich könnte ihre Funktionsweise im Detail erklären.","In der Vergangenheit habe ich E-Autos für längere Zeit genutzt.",6,5,1,1,6,5,5,6,5,1,4,2,1,3,4,1,1,5,1,2,2,2,3,2,5,1,6,1,3,5,3,3,5,2,1,4,2,5,3,6,NA,NA,NA,1,5,4,5,2,1,1,2,3,3,5,2,6,6,2,5,6,2,5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587,FALSE,3,1.14516129032258,1.86746389085513,30,0.925956199751203,13,-0.768240655394183,0,FALSE,5.75,5.5,2.8,2.33333333333333,2,3.33333333333333,2.66666666666667,3.66666666666667,3.33333333333333,4.5,1.33333333333333,2,5.55555555555556,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"125","R_31GERXZzxgGEBt6",100,763,1,"weiblich",29,"(Fach-)Hochschulabschluss","Voll berufstätig","100.000 - 500.000 Einwohner:innen","PKW-Führerschein & Motorrad-Führerschein","Seit mehr als 10 Jahren",1,2,"5.001 km bis 10.000 km","Täglich",1,4,1,6,5,7,2,3,8,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",5,4,1,1,4,3,2,2,4,1,5,4,1,2,2,2,4,5,3,3,5,3,5,4,5,1,4,1,2,4,2,2,3,2,4,3,1,6,2,5,NA,NA,NA,1,5,2,2,3,1,1,1,2,5,5,2,5,5,1,5,5,1,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,FALSE,3,1.18333333333333,1.61188805093565,30,0.800974493283928,13,-0.456993659078458,0,FALSE,5.25,3.5,2.8,4,3.66666666666667,4.66666666666667,2,2.66666666666667,2.33333333333333,4,1,2,5.44444444444444,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"128","R_323AG4nyGacETVI",100,769,1,"männlich",23,"(Fach-)Hochschulabschluss","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 5-10 Jahren",3,NA,"5.001 km bis 10.000 km","Mehrmals im Monat",2,2,3,6,5,4,7,1,8,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.","Ich bin einmal mit einem E-Auto gefahren.",5,4,3,3,5,4,2,3,4,1,3,1,2,2,3,3,2,3,2,2,3,2,3,3,3,3,4,2,3,2,4,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,3,3,1,2,2,5,4,4,4,5,6,2,5,5,4,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769,FALSE,4,1.20338983050847,1.21945560707966,30,0.776500433563494,13,-0.60156127285803,0,FALSE,4.25,4,2.2,2.33333333333333,2.33333333333333,3,3,3,3.33333333333333,4,1.66666666666667,3.5,4.22222222222222,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"131","R_33dRbxNHbTh2GB4",100,778,1,"männlich",36,"Hauptschulabschluss / Volksschulabschluss","Hausmann / Hausfrau und / oder versorge Kinder / pflegebedürftige Personen","< 5.000 Einwohner:innen","PKW-Führerschein","Zwischen 5-10 Jahren",1,2,"5.001 km bis 10.000 km","Täglich",3,1,8,3,7,5,2,6,4,NA,"Ich habe schon einmal von E-Autos gehört, kann aber nichts darüber sagen.","Ich habe keine Erfahrung mit E-Autos.",1,1,5,6,1,1,2,1,2,6,6,5,6,5,6,3,6,6,6,6,6,4,6,6,6,6,6,6,1,1,1,1,1,1,5,4,3,1,2,6,NA,NA,NA,1,1,6,1,6,6,6,3,6,6,4,4,4,3,3,3,3,5,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778,FALSE,7,1.57777777777778,2.04526006882413,30,0.954417106581248,13,-0.924565094072222,0,FALSE,1.25,1.33333333333333,5.6,6,5.33333333333333,6,6,1,1,1,5,3.5,3.11111111111111,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"136","R_3DqeDjf7TNtTTUb",100,657,1,"weiblich",59,"(Fach-)Abitur","Voll berufstätig","100.000 - 500.000 Einwohner:innen","PKW-Führerschein & Motorrad-Führerschein","Seit mehr als 10 Jahren",1,2,"10.001 km bis 15.000 km","Mehrmals in der Woche",2,5,8,3,1,2,6,7,4,"Zu Fuss",NA,"Ich habe keine Erfahrung mit E-Autos.",5,3,4,2,2,2,5,5,5,2,5,5,5,5,5,5,3,2,3,4,2,3,4,2,3,3,2,2,1,1,6,1,1,6,1,2,3,4,5,6,NA,NA,NA,1,6,1,6,1,1,5,1,2,3,4,3,1,1,6,1,1,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657,FALSE,5,1.33962264150943,1.66446395322107,30,0.404194736720294,13,-0.540426415506372,0,FALSE,4,4,5,2.66666666666667,3,3,2.33333333333333,2.66666666666667,2.66666666666667,6,2.33333333333333,3,2.22222222222222,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"137","R_3ES8Sck0X7TYBd9",100,1005,1,"weiblich",20,"(Fach-)Abitur","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 1-5 Jahren",2,NA,"bis 5.000 km","Mehrmals im Monat",1,1,2,5,6,7,4,3,8,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.","Ich bin einmal mit einem E-Auto gefahren.",4,4,1,2,4,5,1,2,1,3,4,2,2,1,5,3,1,5,1,1,1,4,2,1,6,1,5,2,3,5,2,2,3,2,3,2,1,5,4,6,NA,NA,NA,1,5,3,3,3,1,2,2,3,2,4,3,6,6,1,6,6,3,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005,FALSE,3,1.18333333333333,1.67659516541925,30,0.858735960202478,13,-0.0788810637746615,0,FALSE,4.75,2.83333333333333,2.8,2.33333333333333,2,3,2.66666666666667,3.33333333333333,2.33333333333333,4,1.66666666666667,3,5.55555555555556,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"139","R_3G9XV9HcAFGIkuJ",100,1279,1,"weiblich",29,"(Fach-)Hochschulabschluss","Voll berufstätig","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",3,NA,NA,"Mehrmals im Monat",2,5,2,6,7,4,1,3,8,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.",NA,5,5,2,1,5,4,3,4,4,1,2,4,1,3,4,2,3,5,2,4,5,2,2,2,4,1,4,2,3,4,3,3,3,4,3,1,2,5,4,6,NA,NA,NA,1,6,2,4,4,1,1,3,3,4,6,2,6,5,3,5,4,2,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1279,FALSE,3,1.16393442622951,1.43636171566542,30,0.71498189787615,13,-0.397600820044644,0,FALSE,5.25,4.33333333333333,2.8,3.33333333333333,3.66666666666667,2.66666666666667,2.33333333333333,3.33333333333333,3.33333333333333,4.5,1.66666666666667,1.5,4.55555555555556,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"153","R_3KK33wwtHAP3zGe",100,953,1,"männlich",25,"(Fach-)Hochschulabschluss","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 5-10 Jahren",2,NA,"bis 5.000 km","Mehrmals im Jahr",2,5,3,7,1,6,4,2,8,NA,"Ich habe schon einmal von E-Autos gehört, kann aber nichts darüber sagen.","Ich habe keine Erfahrung mit E-Autos.",5,4,3,2,5,4,2,2,4,2,4,3,2,3,3,3,4,4,4,5,4,4,4,3,5,3,4,2,5,3,4,4,3,5,4,1,3,6,2,5,NA,NA,NA,1,5,1,4,3,2,1,1,5,5,3,4,4,4,2,5,4,5,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953,FALSE,3,1.22413793103448,1.19338966640281,30,0.670140039057115,13,-0.631798993296586,0,FALSE,4.5,3.66666666666667,3,4,4.33333333333333,4,3,4,4,4.75,1.33333333333333,4,3.77777777777778,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"155","R_3MDmeEIUo4JvHIs",100,877,1,"weiblich",62,"(Fach-)Hochschulabschluss","Voll berufstätig","20.000 - 100.000 Einwohner:innen","PKW-Führerschein & Motorrad-Führerschein","Seit mehr als 10 Jahren",1,3,"15.001 km bis 20.000 km","Mehrmals in der Woche",1,6,2,3,1,7,5,4,8,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich nutze aktuell ein E-Auto.",6,6,1,1,6,6,6,6,6,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,3,1,1,1,2,2,1,4,2,1,2,3,4,5,6,1,"Batteriewechsel im höheren Alter",NA,NA,1,6,1,3,5,1,1,1,2,5,5,2,6,6,2,5,4,2,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877,FALSE,7,1.51063829787234,2.04124145231932,30,0.848097541612138,13,-0.866707259967373,0,FALSE,6,6,1.6,1.33333333333333,1,1.66666666666667,1,1.66666666666667,2.33333333333333,4.25,1,2,5.11111111111111,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"157","R_3NEffcf2lXRDDnd",100,684,1,"weiblich",55,"(Fach-)Hochschulabschluss","Voll berufstätig","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Seit mehr als 10 Jahren",1,1,"5.001 km bis 10.000 km","Mehrmals im Monat",2,4,6,1,2,3,7,5,8,NA,"Ich habe eine ungefähre Vorstellung über die Funktionsweise von E-Autos.","Ich bin einmal mit einem E-Auto gefahren.",5,5,2,2,1,2,4,4,3,1,5,4,3,3,5,3,1,2,2,3,1,4,1,2,3,2,3,2,5,4,5,5,4,5,1,3,2,5,4,6,NA,NA,NA,1,4,5,2,5,1,2,3,4,2,4,2,4,3,4,4,3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684,FALSE,3,1.14516129032258,1.29828139907917,30,0.333001076141545,13,0.0554512546806224,0,FALSE,5,3.33333333333333,4,1.66666666666667,2.66666666666667,2,2.33333333333333,4.66666666666667,4.66666666666667,2.5,2,2.5,3.55555555555556,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
"161","R_3O7deJOhP1BWzOt",100,735,1,"weiblich",21,"(Fach-)Abitur","Student:in","100.000 - 500.000 Einwohner:innen","PKW-Führerschein","Zwischen 1-5 Jahren",2,NA,"bis 5.000 km","Mehrmals im Monat",2,7,5,1,2,3,4,6,8,NA,"Ich habe eine relativ klare Vorstellung, wie E-Autos funktionieren.","Ich bin schon öfter mit einem Elektrofahrzeug gefahren.",4,4,2,1,5,4,5,3,4,2,2,3,3,3,4,1,4,2,3,4,2,4,3,2,4,2,4,2,3,2,4,3,2,4,5,3,2,6,4,1,"Das die Produktion ebenfalls nicht Nachhaltig ist und davon ablenkt das wir uns auf einen attraktiven und bezahlbaren ÖPNV konzentrieren sollten",NA,NA,1,6,2,5,2,1,2,2,3,3,4,3,4,3,4,3,3,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,FALSE,3,1.12698412698413,1.13208711850519,30,0.647876259425441,13,-0.770906269044693,0,FALSE,4.75,4.33333333333333,3,3,3.33333333333333,3,2.66666666666667,3,3,5.25,1.66666666666667,3,3.11111111111111,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,3,"data_framing_controll"
